Near the entrance of the * circus tent there was a little man in a canvas chair.,great,striking,hardship,identity
But he looked at Mooney as at * person whom he had seen_ and the highwayman knew that it was only a question of time until his host would be able to place him.,some,anchored,propose,plenty
The impressions of fright are * vivid.,conspicuously,down,keeping,hilltop
It was certain that this man’s mind retained the precise picture of the one who * put him into such abject terror.,had,last,whipped,industrial
The * would be clear in every detail.,picture,endeavoring,mere,unutterably
Time does not * impressions like this.,blur,prosecuting,determine,mysteriously
It would * merely a question of the mental connecting up of his impressions about this lodger whom_ he felt_ he had seen somewhere_ and the identity of the highwayman who had put him so desperately into fear.,be,garage,decided,discover
It was then that Mooney * the telegram to Maggie.,sent,albeit,description,bankers
He got the German to take it out to the telegraph office_ and * awaited her arrival.,he,played,vehicles,barrin
He did * send for a doctor.,not,thick—necessarily,inward,mass
He knew * well that death was on him.,perfectly,concern,season,open
He had contracted the swift * pneumonia which at that time was devastating the country like a plague.,deadly,little,sit,thinks
Maggie reached the city that * and Mooney told her what to do.,evening,vehicle,ahead,halfmad
He pointed out that the German lodging-house keeper had already hit upon his identity and the house was being watched_ for he had noticed a window across the street_ back of a barber shop_ that always had the shade * down.,pulled,pipe,bowl,attacking
The window was * from his bed and he could see_ by watching it_ that this shade moved occasionally.,visible,lodginghouse,was,heaven
He observed it closely and at one * saw a man’s hand_ which was all the evidence a person like Mooney needed.,time,present,convinced,compass
He knew * well that the German had recognized him and reported the fact to the police.,perfectly,my,send,lighter
He explained it all to Maggie * she came in.,when,formulated,reports,beside
She knew then that she would be * when she went out of the house.,shadowed,seen,hand,lookin
He told her_ precisely_ what he wished * to do.,her,ordinary,single,reshipped
It was about five o’clock * the afternoon.,in,peaked,exchange,kill
Maggie presently left the * and was of course shadowed.,house,inside,still,touched
She went along the street until she came * a doctor’s office.,to,money,enigma,drawingroom
She rang * bell and entered.,the,push,discomfiture,indorsed
This * seemed reasonable to the plain-clothes man who was keeping her in sight.,destination,mattock,tasting,donate
This was precisely what one summoned to the bedside of an ill man would be expected to do; go at * for a physician.,once,generations,imagined,hope
But it was not * doctor that Maggie was after.,a,whisked,green,believe
It was an opportunity to call up the office of the express * in Canada and tell them to ship the bag back to this city.,company,automobile,arc,presumably
If the doctor were in_ she would consult him about Mooney and ask to use his telephone_ and if he were not in she would ask the same privilege_ saying * she would return when the doctor should be at home.,that,correct,frivolities,floating
As it happened the doctor was not in the house_ but the * in charge of his office permitted Maggie to use the telephone.,person,decide,enough,mountain
She * up the express company in Canada and ordered the bag reshipped.,called,handkerchiefs,drills,intent
She left with the servant * to pay for the telephone call and went out.,money,forgotten,burlap,unexpected
It was a very clever device because it did not occur to * detective_ who was keeping her in sight_ that it was worth while to go into the doctor’s office to inquire what she was doing there.,the,covering,bell,snap
What she would * doing there was too obvious.,be,tents,goes,theory
He therefore contented himself with shadowing her back * the lodging house and keeping the place under his eye from the curtained window behind the barber shop.,to,tropical,uniforms,drawer
Maggie remained with the * man that night.,sick,behind,these,clock
She endeavored in vain to persuade him to have a doctor or to permit her to undertake such simple remedies * might be at hand.,as,widening,nearly,lovely
Mooney knew * was dying.,he,mans,intention,perfectly
He had no faith whatever in * that might be done for him.,anything,huge,unnerved,hobos
He * only concerned that Maggie should carry out his directions.,was,resorted,certainly,embezzled
In the morning she again left the *; and was again shadowed as every one was shadowed who came into it or went out of it.,house,sugar,synonymous,peacefully
This time Maggie went to * nearest drug store—about three blocks distant_ at the corner of a street—went in_ spoke to the clerk and then went around the counter into the back part of the store.,the,heavylidded,trusting,spoke
The detective who was watching her from * opposite side of the street naturally concluded she was having some remedy prepared for the sick man.,the,love,telephone,determine
What Maggie * in fact done was to say to the clerk that she was packing up some articles_ which she had to move_ and that she wanted to get some empty boxes.,had,twentyfive,tank,towards
The boxes were in the rear of the store and the clerk told her she could go through and pick * what she wished.,out,keys,field,upon
She went through_ went out the back door_ down a neighboring alley * took a taxicab to the railway station.,and,devices,odor,representations
The detective waited in vain * her to appear.,for,conferences,commanded,unenforceability
When finally she did not come out he went in and discovered what had happened; * late to overtake her.,too,seat,proved,defective
Maggie went to the station_ got the traveling bag_ put it into the taxicab and set about to * out the remainder of Mooney’s directions.,carry,bring,beset,village
The detective called up * and gave the alarm.,headquarters,knee,change,liquor
The police at once went about spreading the usual net * Maggie and then they determined to arrest Mooney.,for,maximum,remember,snow
They were now convinced that the man’s illness * a pretense; and_ a few minutes later_ the detective and three officers suddenly burst into the room where Mooney sat in bed propped up with pillows_ gasping for breath_ in the closing stages of pneumonia.,was,occult,motor,great
Mooney was painfully * something on the blank sheet of a letter pad with a stump of a pencil.,writing,realization,cases,descended
The * covered him with weapons.,officers,resulted,freighter,music
He extended * arm with the sheet of paper in his fingers.,his,chrysanthemums,astonishment,waists
The astonished officers took * paper to the window and read it in amazement.,the,magazines,southern,slammed
They * now that the man was in the very extremity of death.,realized,tall,official,scared
He was * as he had lived_ with a cynical disregard of everybody.,dying,played,mark,manner
His voice * a gasping stutter.,was,slashed,washed,telegram
In the meantime Maggie had gone to the railroad station_ found the traveling bag which had been *_ and had taken a taxicab to the office of the District Attorney; precisely as Mooney had directed in his will.,reshipped,puzzled,notorious,felt
But there she had not carried out his * in its exact details.,directions,excited,agent,offers
I would like to write into this record * it was Mooney_ on his deathbed_ who thought of the course that Maggie followed_ but it would not be the truth.,that,faced,falling,descend
He thought only of the cynical jest that he endeavored to carry out * his death.,in,void,millions,halfway
It * Maggie who was thinking of some one else.,was,hoe,garnet,apparition
What she did will * appear.,presently,perfectly,gaunt,splendid
\"How do you do?\" * said.,he,plastic,lecturing,doubt
His greeting was so cordial_ that_ * I did not know him_ I put out my hand to shake hands with him.,although,cavernous,background,ten
But instead of grasping my hand as I *_ he took hold of it and turned it suddenly over so he could see the palm.,expected,vine,lay,memories
There_ still visible_ was * red discoloration from the burn when I had taken hold of the hot iron rod_ on the night when we had climbed down from the tender into the cab of the locomotive_ in our last holdup.,the,without,stool,prosecuting
The man seemed *_ as though at finding some confirmatory evidence of which he had been in doubt.,surprised,observed,brilliant,spirit
\"You are only a boy_\" * said.,he,lifted,disappointed,provide
I was_ *_ now astonished.,myself,bounce,latest,slowed
I realized that * man was an officer and that I had finally_ in some manner_ got into the clutches of the law.,the,brown,stamped,women
It all seemed so incredible * I did not undertake to make any reply to the man’s inquiry.,that,top,profit,placed
He asked me to go with him * I put on my hat and went without a word.,and,looks,animals,hopes
The * was on that day at a rather large city.,circus,deep,curiously,patted
We took a street car to the post-office_ a big_ white building in the center of a * square.,public,undertakings,ponderously,holding
We got into * elevator and went up to the second floor.,the,machinery,pliant,trained
The man * me along a narrow hall and into a room which was entirely empty.,took,look,unhealthy,normal
Here he bade me wait_ * went through a door into an adjoining room.,and,crush,bed,instead
I * for some time quite alone.,remained,unlocked,vine,example
The sounds of the city came up * me_ but I seemed in some deserted place far from any one.,to,cravat,notes,coat—the
Finally the officer_ who had arrested me_ came back_ opened the door and asked * to go in.,me,murmur,easier,counsels
He closed the door * me and went out into the hall.,behind,victory,it—which,desperately
I found myself in * big sunlit room.,a,plastered,place,bringing
There was a table with several leather-bound books on *_ some folded papers in their wrappers and some written memoranda_ on sheets_ lying about_ and a chair where some one had just been sitting.,it,labor,evil,gesticulate
Then I saw the other person * the room; a figure standing by the window; a big man with thick gray hair_ tall and broad shouldered.,in,required,cat,music
He had been looking down into the street and now he turned about; his face lighted with * friendly_ quizzical smile.,a,outside,series,normal
The smile deepened; extended * until it became a merry chuckle.,itself,mouth,married,train
\"So you are the desperate train robber!\" * said.,he,partner,out,inside
I was as embarrassed as * child and I sat down primly in the chair and put my hands together in my lap.,a,blending,investigations,fluid
I must have presented a ridiculous appearance_ a big overgrown boy as uneasy as though he were * photographed for his mother.,being,outwardly,entry,surroundings
The man came over * sat down in his chair.,and,possibly,schedule,sound
He put his elbows on the table and looked at me across the * of books.,line,cool,signs,distant
\"Is this all * true?\" he said.,really,lighter,conceptions,gummed
I knew of course what he * although he made no explanation.,meant,distended,things,clergyman—threadbare
Then he * up and began to walk about the room.,got,much,terms,nationality
\"I don’t *_\" I said.,know,trodden,increased,status
I * still greatly embarrassed and these were the only words I could think of.,was,thirtytwocaliber,reuse,commemorating
\"Neither do I_\" * said.,he,obey,pull,heirs
\"Crime always *_\" he said.,fails,feel,windswept,fooled
He went on * though he were speaking to himself.,as,youll,staterooms,reputation
He began to walk about the room_ his hands in his *_ his chin lifted as in some reflection.,pockets,discomfiture,understood,her—thats
I was still embarrassed and astonished almost beyond any expression; and_ sitting thus primly on the edge of the chair_ with my big hands folded in my lap_ I must have seemed to the man irresistibly ridiculous_ * he suddenly began to laugh.,for,explanation,counselors,distributing
I got up awkwardly and backed out of the room and * the door behind me.,through,sources,beautiful,propose
It * only long afterwards that I learned by what agency these events had come to pass.,was,acquired,subtlety,permitted
When Maggie * taken the traveling bag containing the stolen bank notes to the United States District Attorney on the day of Mooney’s death_ she had not handed them over to him_ straight out_ as Mooney had directed.,had,manipulation,man,rocked
Instead_ * had used the advantages of the situation to bring me clear of the business.,she,during,complimentary,wellcut
I do not * the details.,know,reptilian,inscrutable,conceptions
The matter was taken up * discussed there in detail on that morning.,and,pretension,when,current
The result was that Maggie got the *_ that_ if everything proved to be as she described it_ I should not be held responsible for the desperate crimes that these men had carried out.,promise,receive,coincidence,slashed
She was in fact a very skillful person and she conducted it * immense cleverness.,with,additional,largest,send
They were amazed to find that she had the money in what they *_ when she came_ was merely a personal traveling bag.,imagined,conjectured,drills,lodging
And they were astonished to discover that I was_ in fact_ * the big awkward_ thoughtless youth that she had described to them; as they were astonished to find the confirmatory discoloration of my burned hand.,merely,interested,history,exertions
On the outside * the door I found Maggie and my fairy sweetheart.,of,fresh,leading,fingers
The girl was in tears_ but Maggie was a grim figure_ with her little crumpled ears lying tight to her *_ her beady eyes and her hard features—precisely like the devil_ which she was not.,head,whatever,invalidity,window
\"You can kiss *_ just once!\" she said.,her,searchingly,opposition,hell
I stood like one in a dream_ but the girl came up and put her arms * my neck .,around,creep,assault,bearings
And *_ through the rosy haze of the world_ Maggie pushed in between us.,then,fool,valuable,pellets
I * along the corridor_ to Dix .,went,keeping,bar,pillars
And so came Walker * the United States Secret Service.,into,disturbing,impressive,jail
The story of his way upward in * service is not written out here.,that,finally,split,acted
If you wish to hear it ask his charming wife whose memories go back to the time when the big tent * a circus was the Kingdom of Romance.,of,vigor,detach,loosened
But you will * in the chapters to follow_ some adventures in mystery with which he was connected.,find,expressman,rule,building
The thing that keeps life * is that you can never figure out what’s ahead.,keen,carry,soles,won
There’s * a surprise around the corner.,always,side—and,binary,lived
The thing changes on *_ to use an expression of the vernacular.,you,arc,becomes,replaced
One begins in * English drawing-room and winds up on the Gobi Desert.,an,here,roads,annoyed
You never know where * road’s going.,the,inspection,comment,forgeries
Take it in big things_ or take it in the * of life—it’s the same system.,trivialities,group,jurors,next
But I am not going to lecture on philosophy; I am going to cite a case—a case that had an immense surprise in it to me_ * a series of events that started out in one direction and concluded in another.,and,infinite,sentiment,contented
I saw them start simply enough_ but * \"changed on me_\" to keep our colloquialism.,they,ransom,wings—and,recover
I had just * down from Bar Harbor.,come,lawn,when,stuck
I had an artificial diamond made in Germany_ and I * looking for Walker.,was,clasped,somebody,realize
Walker is * of the United States Secret Service_ and he knows more about artificial stones than any other man in America_ unless it is Bartoldi.,chief,rake,foot,couch
Gems are * fad with Walker_ and a profession with Bartoldi.,a,changes,etching,experiment
I do not * which of these motive impulses moves a man to the higher efficiency.,know,whom,sweep,give
The keen man with the fad gets to be an expert_ and the necessities * trade makes the other one.,of,believe,took,failure
Anyway_ I wanted to * my diamond to both of them.,show,heirs,shoot,biggest
I found Walker in the Forty-seventh National Bank on * Fifth Avenue.,lower,dreadfully,boys,for—but
And * I found Walker.,so,onethe,quality,pointing
Nobody would ever have taken Walker for the chief of the * Secret Service.,government,arrived,guest,perished
In appearance he was * last person any one would have picked out for a secret agent.,the,position,surely,lower
He looked like a practical person_ and that is * what he was.,precisely,liquor,pillows,eddy
You never could think that * man had any imagination; and he didn’t have any.,the,jam,company,alive
At *_ he didn’t have any imagination in the sense that we usually understand it.,least,rubbing,fatality,instant
I suppose he had the kind of imagination that the * has_ or the mathematician when he figures the orbit of the stars_ or the engineer when he has to make some calculation on the stresses of a bridge.,inventor,desk,use,spot
I asked him to look at my diamond when * came out.,he,walks,wise,received
His face took on a decided expression * interest.,of,men,wherever,resulting
\"Go up and * Bartoldi_\" he said.,see,record,onto,conspiracy
Now_ * is how I happened to find Walker—just when I wanted to find him.,that,starched,discuss,her
By accident I stepped into something_ as you * say.,would,saw,wore,grave
Well_ it was * explained to me.,not,human,tiny,vast
In fact_ to say plain truth_ behind a lot of courteous indirections_ he * me out of the bank and sent me up to Bartoldi’s to await his coming in an hour.,put,yards,overgrown,righteousness
I do not mean that he ordered * out.,me,rod,enable,flew
He enticed me out; he edged me out_ a good deal as one would do with a child that * wandered into a rather tense conference.,had,few,speed,symbolism
I * up to Bartoldi’s.,went,vivid,associates,excessive
Everybody * where it is.,knows,excitement,precision,enemies
He has a mammoth place on Fifth Avenue_ rather far up—the * is going up.,trade,large,observe,increase
The * retailers saw that a dozen years ago.,big,consider,resting,shoes
Bartoldi * not the greatest jewel dealer in the world_ but he is one of the greatest.,is,snowcovered,infectious,train
The greatest jewel dealer in * world is Mahadol in Bombay; then come Vanderdick in Amsterdam_ and Hauseman in Paris.,the,clock,clever,appearing
It is a big shop_ as I * said.,have,dimly,spacious,hypertext
But you know * is no reason to describe it here.,it—there,else,undertakings,bade
A * place with glass cases like every American shop_ and the jewels displayed_ as is the almost universal custom in America.,huge,mans,gently,whisked
Not like some of the foreign places_ where * see only a square of black velvet_ and the jewel_ when you have named the kind you want_ is brought out of a vault.,you,finger,deadly,composed
I was in this shop before * long counter that contains the tray of diamonds_ when Bartoldi appeared.,the,fortunate,ticket,arising
Appeared * precisely the word; I did not see him until suddenly he was before me on the other side of the glass case.,is,original,transform,youth
He does not look like * jeweler.,a,counselors,wondrous,trailed
In fact_ he * not look like anybody in active life.,does,lately,until,clicked
He is big and gaunt_ and_ in spite of the best tailor_ he gives one the impression of an immense human body dried * in some desert.,out,sharing,disturbing,aspect
But * is alive_ all right.,he,passed,knows,dots
I would like to see the * who could fool him about a jewel.,man,cigarette,stations,cold
I * him my diamond.,showed,sow,cutting,protracted
It was a big diamond_ unset_ and I had it folded * in a piece of tissue paper.,up,roads,whom,leading
He squinted at it between his * and finger.,thumb,bushes,dinner,wreckage
He moved my diamond out a * farther from his eye.,little,straw,smile,pleasantry
Then his voice went into a * note.,piping,looked,verdict,story
He twisted * stone around in his fingers; then he pointed to the case under his hand_ and set out a tray of diamonds.,my,fingers,better,conductor
He selected a * diamond as large as my false one and set above a platinum band.,table,constituted,them,gripping
I could not * told the difference.,have,actor,weird,window
My diamond * worth four hundred dollars.,was,smoked,aroused,tents
Bartoldi said * was not a stone in the tray under five thousand dollars.,there,joined,vanished,strawcolored
I stepped back to look at them from a little distance_ about the distance one would observe a diamond on a woman’s * at dinner across the table.,hand,their,stateroom,tree—crowding
I could not see any difference * the two stones.,between,wrote,magazine,inspectors
They could have been interchanged_ and they * have fooled me at the distance.,would,difficulty,revenge,her—thats
But * didn’t fool Bartoldi.,they,plane,baying,view
I * not see that.,did,eccentricities,magnificently,formidable
I knew that aspect of artificial *_ that appearance as if they were pressed instead of cut.,stones,above,dipped,disappear
But it was the aspect * artificial stones of a lower order than the one I had shown to Bartoldi.,of,consultation,hid,policy
This one was cut_ and it looked crisp to me_ very nearly as crisp as the * one.,best,edged,consignment,feed
But * is where the trained eye comes in.,there,meant,set,hurrying
Walker knew it was false_ * Bartoldi knew it instantly.,and,hum,next,come
He could see the * with his eye.,stratifications,vary,chemist,flask
I could see * with a good lens_ but I could not see the sleek look_ and I moved toward the tray on the counter to get a close view.,them,pay,ascent,speaking
I did not move directly ahead; I moved to one side—and I discovered two persons who had come into the shop * me.,behind,raw,drew,donations
I took up my diamond_ and stood out of the * at once.,way,potential,arms,whine
I had * wish to delay a customer.,no,one,doctor,trucks
I was only idling with a laboratory diamond_ and Bartoldi had to sell * to keep his shop going.,jewels,circumstantial,trademarkcopyright,symbolism
I * not take up his time unless he happened to be at leisure.,could,waste,whimsical,hotel
The two persons who * come in at once attracted my attention.,had,limitation,longdistance,whats
They would have attracted the attention of anybody_ * if there had been nothing to follow.,even,phraseology,hurry,skiff
If one had chanced to * them_ one would have stopped and considered them anywhere.,observe,linen,look,descended—the
One would have * forced to think about them.,been,live,celebration,grasses
No * could have passed those two persons without undertaking to formulate some explanation; and to me there was something more than their mere appearance.,one,inactivities,woodnymph,delay
In my mind there was * vague impression that I had seen them in some other place.,a,sheriff,honor,should
I could not at the moment remember the place; it * what psychologists call subconscious_ I suppose.,was,figured,twice,grounds
At any rate it * not crystallize into a memory.,did,numerous,alluring,magazines
But it remained as * sort of atmosphere behind the vivid impression they made on me.,a,endless,gleaming,ill
The two persons were an old man * a girl.,and,we,lions,would
The two words go together_ but the two persons did not go * in any sense.,together,hieroglyphics,partly,version
The girl was not past sixteen_ and the * was past seventy.,man,startling,plural,resemblance
That would be all right_ * old man and his granddaughter_ you would say.,an,hesitated,scheduled,swirl
But it * not all right.,was,mother,jail,profit
That * just exactly the impression that was so cryingly conspicuous.,was,messengers,shaken,than
It * not all right!,was,ate,bulging,boarding
The man was very well dressed; everything about * was of the best quality_ and distinguished—perhaps just a little too distinguished_ a little too vivid.,him,leaves,wildly,ash
When one thought about it_ one saw that he was * somewhat for a younger part.,dressed,adopted,disentangled,pleased
There was a bit of color_ a * of youth that the man did not have.,suggestion,oblivious,every,calling
He was an old man_ but he was a vigorous old man_ * he had the air and manner of wealth about him.,and,secured,flowering,move
I can’t precisely point out * indicatory signs_ but they were easily to be marked_ and they are not often successfully assumed.,these,organisms,tropical,canvas
I suppose a clever actor * do it.,could,violates,chestnut,fog
Walker used to say that the best actors were not * the stage; they were in Joliet.,on,most,heavily,ventured
Now_ that is what the man * like—one of the idle rich_ grown old in an atmosphere of luxury.,looked,complicated,scattered,disentangled
He ought to have had_ as I figured him up_ a town house_ a country estate_ a yacht_ and very * every vice!,nearly,considerate,moral,runs
His *_ his bad mouth and his fat ears were good evidential signs.,eyes,lovely,awakened,square
I thought I knew * type!,the,especially,light,clearly
The * filled me with a sort of wonder.,girl,walking,rumble,intuition
She wore * little cheap hand-me-down dress that must have come from a village shop_ and it looked as though she had slept in it.,a,tents,ahead,dont
She had slept * it!,in,trade,precaution,decision
The sort * crumpled-up appearance of that cheap material could not be mistaken.,of,afterwards,model,headquarters
She wore a straw hat lined with vivid color and loaded with soiled * flowers.,artificial,fitting,realized,sheriff
Her shoes were run * a bit.,down,sunlit,piping,medical
She was generally soiled_ as she would have been if she had traveled in a day coach and slept in her clothes—and * is precisely what she had done.,that,reach,shuddered,skirted
But all * could not obscure the fact that she was pretty_ in a sort of way.,this,ransom,discipline,unresponsive
She had a pliant figure_ * the charms that go along with youth.,and,twain,additional,foundling
Sleeping in one’s clothes_ * the grime of a journey can’t obscure that.,and,performing,jet,elephants
She was young_ and she had what * has.,youth,up,fathers,fertile
Now you * why I said that the two together puzzled me.,understand,pliant,opportunities,covering
Either alone would not attract a glance_ * certainly not a line of speculation.,and,reduce,desk,town
But the two together_ as I have insisted_ called upon * for an explanation.,you,sense,folded,ground
They * me but they did not puzzle Bartoldi.,puzzled,shall,children,intently
I suppose he understood * quicker than I. I understood it pretty quickly_ just as you have_ no doubt_ understood it all along_ and as Bartoldi understood it at a glance.,it,distended,loosened,jail
They came up to the glass counter_ and the * asked to see a diamond ring.,man,stopper,asleep,owners
The girl did * look up.,not,impressions,warranties,miss
She * not say anything.,did,berths,negotiated,finger
She seemed to wish to get as far as possible under the * hat.,soiled,lodging,collar,crowd
Bartoldi * out some trays beside the one already on the table.,set,tampered,side—and,consult
The old man moved a little to one side and the girl came * close to the glass counter.,quite,operated,helping,excited
She bent her head down over the stones as though she wished to see the * and at the same time keep under cover of the soiled hat.,rings,crisp,embarrassed,priceless
She * not say a word.,did,derelict,cruel,certainly
But she knew precisely what she wanted_ for she suddenly put out her hand and picked up the table * that had lain beside my artificial stone on the glass case.,diamond,lived,fated,dangerous
She slipped the stone on her finger and stepped back as though * be hidden a little by the old man.,to,incisive,delusion,wildly
Well_ he did stand * it.,for,trace,adore,padlock
He was a * old sport; I will say that for him.,royal,care,difference,accomplish
Bartoldi said the price was five thousand *_ and the old boy never turned an eyelash.,dollars,give,grant,railroad
He * a careless gesture.,made,sensation,your,thundered
I don’t think he even O.K.’d * thing with a word.,the,handcuffs,receive,pretentious
He took a flat leather case out of his pocket_ * out a draft_ asked Bartoldi for a pen_ or rather indicated the wish for a pen with a fiddling of his fingers_ and when he got it_ indorsed the draft.,got,pouring,therefore,instructive
Then he showed Bartoldi a letter that was in the envelope that * contained the draft.,had,greatly,deathbed,procedure
I followed * to the door.,them,always,published,entity
There was a taxicab waiting; they got in * went up the Avenue.,and,clay,closed,six
That type of man * to have a house somewhere on the Avenue; it was August; the house would be closed; I began to put things together.,ought,insure,move,spoke
I was * there when Walker came up.,standing,describing,meantime,explanatory
He made * little whimsical gesture.,a,hat,accepted,increasing
\"All * are poor_\" said Walker.,detectives,cotton,butterfly,tramp
Walker * at me queerly.,looked,climbing,cover,stones
He put the tip of his * to his forehead.,finger,valuable,magnitude,companion
Walker’s face wrinkled into a * smile.,twisted,listening,employment,assemble
\"Wrong dope_ in this *_\" I said.,instance,stories,shield,sauntering
I began to describe to him the * and the two persons.,incident,bearings,vigor,squat
I described them carefully_ *_ and he listened without a word and without a motion.,minutely,why,painting,hope
He stood perfectly *_ there in the hot street before Bartoldi’s mammoth shop.,still,marble,no,sentenced
But his manner * changed.,had,figure,chanced,search
He had now_ I noted from the very impassive aspect of the man_ a deep_ a *_ a moving interest in this affair.,profound,happen,interrupted,such
He cursed softly as though he chopped the words * his teeth.,with,swift,final,loom
Walker was motionless for a moment_ * head down_ his eyes narrowed in a profound reflection.,his,gold,most,its
I interrupted him with a repetition * his words.,of,include,warm,seven
\"Ten * too late!\" I said.,minutes,grown,struggle,cathedral
I pointed up * Avenue.,the,sought,directed,idea
Walker did not * up.,look,resulted,throttle,merry
\"I was * of Bartoldi_\" he said.,thinking,fireman,highwayman,suppressed
\"Surely Bartoldi * him_\" I said.,knew,stepped,please,rod
Walker’s voice became a sort * drawl.,of,large,top,provided
\"He will care about this criminal adventure_\" * Walker.,said,desert,throughout,assume
Then he looked suddenly * me.,at,because,involved,ego
I told * what I thought.,him,enable,secured,pulled
This type of * would have a house on the Avenue; it would be closed in August.,person,bed,final,hidden
\"I think I know where they have *_\" he said.,gone,enable,permanently,thundered
Again I looked at him * astonishment.,in,rubber,desk,retained
\"How about * girl?\" I replied_ for Walker’s indirections were putting me on my mettle.,the,unsolicited,overtake,interior
He looked * rather vaguely.,up,village,attention,time
Walker * to bounce out of his reflection.,seemed,whine,doctors,chairs
He darted suddenly * to the traffic of the Avenue_ hailed a taxicab and beckoned me to get in with him.,out,beast,paralleled,sting
I got in and * went up Fifth Avenue.,we,macadam,representations,online
We * held in a jam of vehicles a block or two farther on.,were,word,agree,bearings
Walker was fingering his face * reflection.,in,exploration,wherever,tramp
\"That’s what I would like to know_\" * Walker.,said,lapse,nights,lifting
The * was too absurd.,thing,fairy—dainty,inspectors,ears
\"Then * think he has been paid for it?\" I said.,you,went,evil,restraint
The taxicab * out of the Avenue presently when the jam of vehicles was released_ and stopped before the Grand Central Station.,turned,prosecuting,handkerchief,exasperated
Walker paused * moment when we got down.,a,charm,creature,question
He made * little gesture.,a,taller,hung,actors
I looked at Walker with what I imagined was * ironical smile.,an,bloodhounds,distinguished,derivative
Walker * in a sort of reflection.,seemed,thick—necessarily,seapath,derby
\"Then * want him?\" I asked.,you,absolutely,adhered,hour
Walker suddenly * at me with his eyes wide.,looked,specify,discomfiture,custody
\"Then * don’t you hurry?\" I demanded.,why,meeting,lungs,stimulating
He looked at me with a * interest.,leisurely,hut,laughter,owners
\"But how would they * him?\" I asked.,know,forwarding,almost,officers
\"They would know him by a scar in * hand_\" replied Walker.,his,jar,deck,apparently
\"They ought to know him by a girl * his arm_\" I said.,on,anticipated,illness,retained
That laugh was * the key to a memory.,like,cite,coats,pasteboard
I at once remembered * I had seen this man and the girl.,where,wound,fifty,telephone
It was at the end of the * that follows the sea south at Bar Harbor.,path,unenforceability,inside,shipment
There is a great house * the path ends.,where,seated,still,except
It was closed; the shutters were up_ and the grounds only * kept; I remembered it now.,casually,however,higher,blinding
I had undertaken one afternoon to get through from this sea-path to the village street_ * had wandered into an immense sunken garden.,and,rings,testimony,died
I * making no sound.,was,end,jewels,dirty
The grass and leaves had covered the paths; it was very still_ and presently I * the murmur of voices.,heard,rose,no,ready
I wondered who could be here_ for as I have said_ the place was closed_ and I was discovering that there was no * through to the village street.,way,probable,border,overalls
I went forward a few steps_ and beyond me_ standing in an angle of * garden_ obscured by an immense flowering vine_ were this old man and this girl.,the,quality,probably,huddled
I remembered the scene perfectly_ * that I had the key to it.,now,spring,virtue,tonneau
The old man was speaking in a low voice_ as though he urged *_ offered something_ and the girl was listening in the attitude in which I had observed her this afternoon_ her head down_ her arms hanging.,something,skillful,obscured,velvety
I had gone out quietly; I remember * explanation that presented itself.,the,restoring,times,borrow
The old man must * the owner of the place_ and the girl a keeper’s daughter_ perhaps.,be,individuals,minutes,precaution
The memory bore out my impression_ the * which I received to-day and the impression which had evidently convinced Bartoldi.,impression,chair,cord,appointment
I told it all to Walker_ very carefully and in detail_ as * went into the great lobby and down to the train exits.,we,twice,mentioned,told
Walker * my arm in his big hand.,caught,reasonable,spite,paid
\"That explains it_\" * commented.,he,wheels,report,arc
I * the piece of tissue paper out of my waistcoat pocket and handed it to him.,took,x,fright,languor
He unfolded the paper_ took the diamond * and retained it in his hand.,out,invalidity,violently,bustle
We crossed through the throngs of people everywhere grouped about in the great *_ to the exit indicating the evening train to Bar Harbor.,station,today,tents,fingers
We entered the little group_ * I realized suddenly that we were close behind the old man and the girl.,and,listen,plastered,restored
They * facing toward the gate.,were,threadbare,slow,sudden
Suddenly Walker opened his hand and dropped my diamond to * floor.,the,vacuous,consuming,sensible
It clattered at the feet of the *_ and Walker stooped swiftly and picked it up.,girl,passed,know,dreadful
The man turned instantly like a * animal.,trapped,piping,climbed,sway
For a moment both of his hands went into the pockets of his coat_ and for an instant his face was uncertain_ *_ deadly; then he put out his hand for the diamond.,vague,borrow,siding,provisions
Walker gave it * him and turned to me.,to,instance,run,reënacted
And * walked away toward the great stair leading to the baggage room.,he,service,lapse,underuttered
The girl did * move; she did not speak; she remained as she had stood in Bartoldi’s shop_ her head down_ concealed as far as she was able to conceal it_ under the drooping hat loaded with soiled roses.,not,composed,approach,throttle
Walker was crossing toward the great stair in his long * and I hurrying in my astonishment to overtake him.,stride,mouths,sheer,signs
\"The devil_ man!\" I * when I came up.,cried,barber,chimney,beautiful
\"I wanted to see if there was a scar * his hand_\" said Walker.,in,thinkin,few,clearly
Walker had returned * his careless manner.,to,done,below,dreamed
\"When * that be?\" I insisted.,will,conference,waistcoat,character
Then he paused in his stride_ took off his hat and extended it for a moment above his head like a * person who would relax from the fatigue of travel.,tired,delicate,counties,bunch
Immediately three persons_ two men and a woman between them_ carrying bags_ coats and the usual articles of travel_ came out from the crowd pouring into the station from the street and crossed hurriedly into the group waiting * the entrance for the Bar Harbor train.,at,drugged,thundered,contact
Then * dramatic thing happened.,a,opened,concealed,driven
The pistols gripped * his hands were swept out; they fell to the floor.,in,nervous,detour,confidential
The girl had been questioned_ and the thing * now clear.,was,beautifully,swift,regard
Walker explained it all on * way to Bartoldi’s in a taxicab.,the,infinity,stresses,dominance
