In summing up from * economic point of view the character of the food of the California jay_ it must be conceded that it is not all that could be wished.,an,digestion,flycatcher,blackbird
Its taste for birds’ eggs and * is entirely too pronounced_ and at present the species is superabundant in California.,fruit,surprising,a,sought
While the natural food supply of the bird has been lessened by bringing the woods * brushy canyons under cultivation_ the same areas have been planted to fruit_ and naturally the jay takes the fruit as an acceptable substitute.,and,significant,obtrusive,fruitgrowing
A considerable reduction of the bird’s numbers would appear to be the * effective remedy.,only,such,assist,including
The common phœbe breeds throughout * United States east of the Great Plains_ and winters from the South Atlantic and Gulf States southward.,the,opened,diseases,amount
Its western relative_ the black phœbe_ is found from Texas west to the Pacific coast_ which * occupies as far north as Washington_ replacing through most of this region the common or eastern form.,it,farms,inhabiting,interest
Its confiding disposition renders it a * favorite_ and consequently it is seldom disturbed.,great,desired,gun,unmolested
The phœbe subsists almost * upon insects_ most of which are caught upon the wing.,exclusively,matters,restraining,sheep
An examination of 370 stomachs showed that over 89 per cent of the year’s food consists of insects and spiders_ * wild fruit constitutes the remainder.,while,just,necessary,grubworms
The insects belong chiefly to noxious species_ and * many click beetles.,include,robins,impunity,square
Other *_ belonging to 21 families that were identified_ make up 10.65 per cent.,beetles,favor,numerous,onefourth
They appear to be eaten very * in every month_ but the most are taken in spring and early summer.,regularly,took,apricot,resemblance
May is the month * maximum consumption_ with 20.43 per cent.,of,perched,criticisms,predominating
Beetles altogether amount * 15.3 per cent_ which places them second in rank of the items of animal food.,to,tear,harvest,constitute
The notorious cotton-boll weevil was found in six stomachs taken in the cotton fields of Texas and Louisiana_ and five individuals of the strawberry weevil were taken * one collected in Texas.,from,enough,free,counting
Many other beetles contained In the * are equally harmful_ but are not so widely known.,stomachs,practically,receive,amply
In the phœbe’s diet hymenopterous insects stand at the head_ as is the case with most * the flycatchers.,of,perhaps,pretty,fault
They are * with great regularity and are the largest item in nearly every month.,eaten,frequently,serves,engaged
A few * useful parasitic species_ but these are offset by a number of sawfly larvæ_ which are very harmful insects.,are,abodes,disastrous,wheel
Ants were found * 24 stomachs.,in,perforce,accused,eats
In their season grasshoppers * much relished_ while wasps of various forms_ many flies of species that annoy cattle_ and a few bugs and spiders are also eaten regularly.,are,before,numbers,midsummer
It is evident that a pair of phœbes must materially reduce the number of insects near a garden or field_ as the birds often_ if not always_ raise two broods a year_ and each brood * from four to six young.,numbers,potato,undoubtedly,housing
There is hardly a more useful species about the farm than the *_ and it should receive every encouragement.,phœbe,cutting,developed,conditions
To furnish nesting boxes is helpful_ but not necessary_ as it usually prefers a more open situation_ like a shed or a nook under the *_ but it should be protected from cats and other marauders.,eaves,coloration,sixth,single
One may always be found at a stream’ or * and often at a watering trough by the roadside.,pool,bad,status,onehalf
Careful * of the habits of the bird shows that it obtains a large portion of Its food about wet places.,study,bobolinks,industrious,chaparral
While * beside a stream in California the writer took some pains to observe the habits of the black phœbe.,camping,black,morning,partridge
The nesting season was *_ and the birds had nothing to do but eat.,over,fourth,protect,substantiate
This * appeared to be doing all the time.,they,row,preferred,threefourths
When first observed in the morning_ at the first glimmer of daylight_ * phœbe was always found flitting from rock to rock_ although it was so dusky that the bird could hardly be seen.,a,habitat,female,frozen
This activity was kept * all day.,up,wood,hawk,harm
Even in the evening_ when it was so dark that notes were * by the aid of the camp fire_ the phœbe was still engaged in its work of collecting_ though it was difficult to understand how it could catch insects when there was scarcely light enough to see the bird.,written,bitter,contributed,annually
Exploration of the stream showed that * portion of it was patrolled by a phœbe_ that each one apparently did not range over more than 12 or 13 rods of water_ and that sometimes two or three were in close proximity.,every,song,domestic,whatever
The number of insects * in a year by the black phœbe is enormous.,destroyed,spite,strawberries,quantity
Fortunately_ the examination of stomachs has supplemented observation in the *_ and we are enabled to give precise details.,field,leghorn,atone,at
Of the 333 stomachs examined_ every one contained insects as the great * of the food.,bulk,gain,chipping,allies
Only 15 contained any * food at all_ and in no case was it a considerable part of the contents of the stomach.,vegetable,red,allows,respectively
The insects eaten were mostly *_ bugs_ and flies_ but many beetles also were destroyed.,wasps,too,olive,comprise
Useful beetles belonging to three families * to 2.8 per cent of the food.,amount,ricebird,still,pecking
Other beetles of harmful or neutral species reach 10.5 * cent.,per,brains,ladybird,wintering
Wasps_ the largest item * the food_ were found in 252 stomachs and were the whole contents of 15. The average for the year is 35 per cent.,of,reject,calls,discussed
Parasitic species were *_ but they were very few.,noted,comprise,trifle,encouraged
Ants were found in 48 stomachs_ * for a short time in midsummer they constitute a notable part of the food.,and,perhaps,then,roughwinged
Various wild bees and wasps make up the bulk * this item.,of,captured,robber,clump
Bugs in * forms constitute 10.56 per cent and are eaten in every month but May.,various,spikenard,elderberries,shelter
Stinkbugs appear to be * favorites_ as they were contained in 10 stomachs.,the,constitutes,sparrows,prohibited
Plant lice were * in one stomach.,found,both,roots,invertebrates
Flies_ forming the second largest item_ were found in 97 stomachs and completely filled 3. They constitute the most regular * in the black phœbe’s diet.,article,harm,tide,earthworms
The maximum * occurs in April_ 64.3 per cent.,consumption,flicker,milo,gun
The * phœbe well merits its title of flycatcher.,black,month,haws,delicate
Moths and caterpillars amount to 8.2 per * of the food.,cent,hole,flocks,tiniest
They were found in 72 stomachs_ of which 51 contained the adult moths * 28 the larvæ or caterpillars.,and,eggs,collecting,vigorous
One * was entirely filled with adults.,stomach,raiser,principally,twittering
This * one of the few birds studied by the writer that eats more moths than caterpillars_ for as a rule the caterpillars are largely in excess.,is,buds,ravine,chicks
Flycatchers_ taking * food upon the wing_ would naturally prove exceptions to the rule.,their,constitute,jays,eagerness
Crickets are evidently * a favorite food of the black phœbe_ as they amount to only 2.45 per cent.,not,charges,tenth,pursue
They were found in 39 stomachs_ * usually the amount in each was small_ though one stomach was entirely filled with them.,but,greatly,designed,watering
Dragon flies were eaten to some extent_ and these illustrate the fondness * the species for the neighborhood of water.,of,fly,obscure,certain
The vegetable matter * consisted chiefly of small wild fruits of no economic importance.,eaten,gleaned,habitat,swamps
Another phœbe inhabiting the Western States and breeding * far north as Alaska is the Say phœbe.,as,captivity,nestling,cause
Investigation of its food was based on the examination of 86 stomachs_ and while none were available for the months * insects are most numerous_ the bird proved to be one of the most exclusively insectivorous of the family.,when,hedges,supply,standing
That it takes a few useful insects can not be denied_ but these are * outnumbered by the harmful ones it destroys_ and the balance is clearly in favor of the bird.,far,representative,wall,never
Its vegetable food amounts to only 2 per cent and is made up of a little * fruit_ seeds_ and rubbish.,wild,with,black,perceptible
It breeds in * States east of the Rocky Mountains_ and less commonly in the Great Basin and on the Pacific coast.,the,situation,colder,beak
Its hostility to hawks and crows is *_ and for this reason a family of kingbirds is a desirable adjunct to a poultry yard.,proverbial,height,still,allow
On one occasion in the knowledge of the writer a hawk which attacked a brood of young turkeys was pounced upon and so severely buffeted by a pair of kingbirds whose nest was near by that the would-be robber was glad to escape without * prey.,his,miscellaneous,barnyards,disfiguring
Song birds * nest near the kingbird are similarly protected.,that,considers,increase,uncommon
The kingbird is * insectivorous.,largely,enjoyment,flock,clearly
It is a true flycatcher and takes on * wing a large part of its food.,the,published,housing,through
One bee raiser in Iowa_ suspecting the kingbirds of feeding upon his bees_ shot a number near his hives; but when the stomachs of the birds were * by an expert entomologist_ not a trace of honeybees could be found.,examined,bushes,twothirds,turn
An examination * 665 stomachs collected in various parts of the country_ was made by the Biological Survey_ but only 22 were found to contain remains of honeybees.,of,first,grateful,associations
In * 22 stomachs there were in all 61 honeybees_ of which 51 were drones_ 8 were certainly workers_ and the remaining 2 were too badly broken to be further identified.,these,patrolled,grasshoppers,buprestid
The insects that constitute the great bulk of the food of the bird are * species_ largely beetles—May beetles_ click beetles (the larvæ of which are known as wire-worms)_ weevils_ which prey upon fruit and grain_ and a host of others.,noxious,broods,defy,object
Wasps_ wild bees_ and ants are conspicuous elements of the food_ far outnumbering the * bees.,hive,needed,habitual,policy
During summer many grasshoppers * crickets_ as well as leaf hoppers and other bugs_ also are eaten.,and,flocks,hedgerows,turkeys
In the stomachs examined * a number of robber files—insects which prey largely upon other insects_ including honeybees_ and which are known to commit in this way extensive depredations.,were,useful,severest,evident
It is thus evident that the kingbird by destroying these flies actually does * work for the apiarist.,good,tip,defiance,corn
The 26 robber flies found in the stomachs may be considered * than an equivalent for the 8 worker honeybees already mentioned.,more,plumage,smallfield,habitual
A few caterpillars are eaten_ mostly belonging to * group commonly known as cutworms_ all the species of which are harmful.,the,bark,roadsides,standing
About 11 per cent of the food consists of small native fruits_ comprising some 30 common species of the roadsides and thickets_ as dogwood *_ elderberries_ and wild grapes.,berries,sharpened,attract,aquatic
The kingbird is not reported as eating cultivated fruit to an injurious extent_ and it is * doubtful if this is ever the case.,very,roosts,considerably,legion
Like other flycatchers_ it subsists mostly upon insects taken * mid-air_ though it eats a number of grasshoppers_ probably taken from the ground.,in,border,part,potato
The bulk of its food consists of beetles_ bugs_ *_ and wild bees.,wasps,flocks,broods,fairly
Like its eastern representative_ it has been accused of * to an injurious extent upon honeybees.,feeding,native,recourse,skins
In an examination of 62 stomachs of this species_ great care was * to identify every insect or fragment that had any resemblance to a honeybee; as a result_ 30 honeybees were identified_ of which 29 were males or drones and 1 a worker.,taken,says,sumac,orders
These were contained in four stomachs_ and were * sole contents of three; in the fourth they constituted 99 per cent of the food.,the,fond,filled,significant
It is evident that the bee-eating habit is only occasional and accidental_ rather * habitual; and it is also evident that if this ratio of drones to workers were maintained_ the bird would be of more benefit than harm to the apiary.,than,astringent,altogether,meadows
The Cassin kingbird has a more southerly * than the Arkansas flycatcher.,range,resort,depredators,breeding
Examination of a number of stomachs shows that its * habits are similar to those of others of the group.,food,filled,tufted,statements
All of the kingbirds are of the greatest importance to the farmer and fruit grower_ as they destroy vast numbers of harmful insects_ and do no appreciable * to any product of cultivation.,damage,through,chaparral,—shows
The nighthawk_ or bull-bat_ breeds throughout most of the United States and Canada_ and winters * South America.,in,explain,available,border
It is strictly insectivorous_ and * does no damage to crops.,hence,minority,account,poultry
The only charge that can be made against the * is that it destroys some useful insects_ but these are greatly in the minority in its food.,bird,characteristic,raspberries,captivity
Nighthawks are so expert in flight that no insects * escape them.,can,host,wary,fair
In their capacious mouths they sweep up everything from the largest moths and * flies to the tiniest ants and gnats_ and in this way sometimes gather most remarkable collections of insects.,dragon,products,leaf,pages
Several stomachs have * 50 or more different kinds_ and the number of individuals ran into the thousands.,contained,agricultural,rib,reedbird
Nearly a fourth of * birds’ total food is composed of ants.,the,insects,most,dooryards
These Insects are generally annoying and often very injurious_ especially on account of * damage to stored products and because of their habit of fostering destructive plant lice.,their,occupies,credited,will
More than a fifth of the nighthawk’s food consists of June bugs_ dung beetles_ and other * of the leaf-chafer family.,beetles,field,broadcast,catbirds
These are the adults of white grubs_ noted pests_ and even as adults many members of the family are * harmful.,decidedly,spared,immense,becomes
Numerous other injurious beetles_ * click beetles_ wood borers_ and weevils_ are relished.,as,wood,sometimes,raising
True bugs_ moths_ flies_ grasshoppers_ and crickets also are important * of the food.,elements,carriers,cranny,haunts
Several * of mosquitoes_ including the transmitter of malaria_ are eaten.,species,melons,field,surprising
Other well-known pests consumed by the nighthawk are Colorado potato beetles_ cucumber beetles_ rice_ clover-leaf_ and cotton-boll weevils_ billbugs_ bark beetles_ squash bugs_ and * of the cotton worm.,moths,peculiarity,fostering,cold
Nighthawks are much less * than formerly_ chiefly because of wanton shooting.,numerous,fullest,constitute,industrious
They are given full legal protection * everywhere_ and citizens should see that the law is obeyed.,almost,cherries,bear,consequently
The * is far too useful and attractive to be persecuted.,bird,wheel,care,cuckoos
Five or six species of woodpeckers are familiarly known throughout * eastern United States_ and In the West are replaced by others of similar habits.,the,course,stone,work
Several species remain in * Northern States through the entire year_ while others are more or less migratory.,the,churches,done,defiance
Farmers are prone to look upon woodpeckers * suspicion.,with,retreats,attack,hazelnuts
When * birds are seen scrambling over fruit trees and pecking holes in the bark_ it is concluded that they must be doing harm.,the,downy,confined,milo
Careful *_ however_ have noticed that_ excepting a single species_ these birds rarely leave any conspicuous mark on a healthy tree_ except when it is affected by wood-boring larvæ_ which are accurately located_ dislodged_ and devoured by the woodpecker.,observers,belt,particular,chinquaquins
They differ chiefly in *_ their colors being practically the same.,size,products,revision,almost
The males_ like those * many other woodpeckers_ are distinguished by a scarlet patch on the head.,of,colony,title,among
An examination * many stomachs of these two species shows that from two-thirds to three-fourths of the food consists of insects_ chiefly noxious kinds.,of,forest,mark,weevil
Wood-boring beetles_ both adults and larvæ_ * conspicuous_ and with them are associated many caterpillars_ mostly species that burrow into trees.,are,time,boundaries,announcing
Next in importance are the ants that live in decaying wood_ all * which are sought by woodpeckers and eaten in great quantities.,of,lodgings,twittering,daylight
Many ants are particularly harmful to timber_ for if they find a small spot of decay in the vacant burrow of a wood borer_ they enlarge the hole_ and_ as their colony is * on the increase_ continue to eat away the wood until the whole trunk is honeycombed.,always,mountain,grapes,gable
Moreover_ they are not accessible to birds generally_ and could pursue their career of destruction unmolested were * not that the woodpeckers_ with beaks and tongues especially fitted for such work_ dig out and devour them.,it,long,but,catbirds
It is thus evident that woodpeckers are great * of forests.,conservators,fish,dung,bird
To them more than to any other agency we owe * preservation of timber from hordes of destructive insects.,the,account,elusive,newly
There * is replaced by the red-shafted flicker_ which extends westward to the Pacific.,it,unquestionably,related,items
The two species are as nearly identical in food * as their respective environments will allow.,habits,ears,came,sustenance
The flickers_ while genuine woodpeckers_ differ somewhat in habits from the rest of the family_ and are frequently seen searching for food * the ground.,upon,prone,ornamental,reasonable
Like the downy * hairy woodpeckers_ they feed upon wood-boring grubs and ants_ but the number of ants eaten is much greater than that eaten by the other two species.,and,situation,hibernating,telegraph
Of the flickers’ * examined_ three were completely filled with ants.,stomachs,contained,object,open
Two of these contained more than 3_000 individuals each_ while the third contained fully 5_000. These ants belong to * which live in the ground.,species,verified,marauders,western
It is these insects for * the flicker searches when it runs about in the grass_ although some grasshoppers also are then taken.,which,sections,leafchafer,care
The flicker’s habit of pecking holes in buildings sometimes greatly annoys its human friends_ and it is * noticeable in the California species.,particularly,on,hillsides,westward
Observation has shown that the object of the work is to obtain * for the winter.,shelter,mountain,freely,roadsides
In the East most of the flickers are migratory_ and only a few remain North * shelter is necessary.,where,south,seeds,displays
These generally find a safe retreat in the hollow * In which they nested.,tree,control,conceded,poles
In California_ however_ where the birds do not migrate_ trees * not so abundant as in the East_ and consequently buildings are brought into requisition_ and in them holes are drilled_ usually under the eaves_ where snug nights’ lodgings are found.,are,number,successfully,white
Often a dozen holes may * seen in one building.,be,fastened,low,three
Barns or other outbuildings are usually selected_ though churches sometimes have * used.,been,alimentary,sawflies,rare
Unlike some of the other species_ it prefers fence posts and telegraph poles to trees as a * ground.,foraging,cherry,ladybird,determine
Its food therefore naturally differs from that of the preceding species_ * consists largely of adult beetles and wasps which it frequently captures on the wing after the fashion of flycatchers.,and,consumption,old,exasperated
Grasshoppers also form an important part of * food.,the,leaves,completely,colors
Among the beetles are a * of predacious ground species and some tiger beetles_ which are useful insects.,number,seen,every,flying
The red-head has been accused of robbing nests of other birds_ and of pecking out the brains of young birds and *; but as the stomachs showed little evidence to substantiate this charge_ the habit probably is exceptional.,poultry,contrary,abundant,grains
The vegetable food * woodpeckers is varied_ but consists largely of small fruits and berries.,of,allow,mast,nests
The downy * hairy woodpeckers eat such fruits as dogwood and Virginia creeper and seeds of poison ivy_ sumac_ and a few other shrubs.,and,wheel,hi,rock
The flicker also eats a great many small fruits and the seeds of a considerable number of * and weeds.,shrubs,cutworms,evening,inhabit
None of the three species is much given to eating cultivated * or crops.,fruits,egg,had,undulating
The red-head has been accused of * the larger kinds of fruit_ as apples_ and also of taking considerable corn.,eating,chestnuts,beggar,yearly
Stomach examinations show that to some extent these charges are substantiated_ but that * habit is not prevalent enough to cause much damage.,the,excellent,shocked,eastern
The bird is fond of mast_ especially beechnuts_ and when these nuts are * it remains north all winter.,plentiful,mistress,welcome,reputation
Woodpeckers apparently are the only agents which can successfully cope with certain insect enemies of the forest_ and_ to some extent_ with those of fruit * also.,trees,facts,when,extends
For this reason_ * for no other_ they should be protected in every possible way.,if,excepting,skull,cosy
While the two species are quite distinct_ the food habits of the yellow-bill and the black-bill do not greatly differ and their economic * is practically the same.,status,carrioneating,he,considerably
Examination * 155 stomachs has shown that these species are much given to eating caterpillars_ and_ unlike most birds_ do not reject those covered with hair.,of,onefifth,aid,visitors
In fact_ cuckoos eat so many hairy caterpillars that the hairs pierce the inner lining of the stomach and remain there_ and * when the stomach is opened it appears to be lined with a thin coating of fur.,often,slightly,stout,cliffs
An examination of the stomachs of 46 black-billed cuckoos_ taken * the summer months_ showed the remains of 906 caterpillars_ 44 beetles_ 96 grasshoppers_ 100 sawflies_ 30 stinkbugs_ and 15 spiders.,during,killing,unintentionally,commended
In all probability more individuals than these * represented_ but their remains were too badly broken for recognition.,were,meadowlark,domestic,tangle
Most of * caterpillars were hairy_ and many of them belong to a genus that lives in colonies and feeds on the leaves of trees_ including the apple tree.,the,singing,otherwise,staple
One stomach was filled with larvæ of * caterpillar belonging to the same genus as the tent caterpillar_ and possibly to that species.,a,witch,fact,carefully
Other * were those of large moths_ for which the bird seems to have a special fondness.,larvæ,hedges,lend,left
The beetles were for the most part click beetles and weevils_ as well as * few May beetles.,a,grain,orders,dogwood
The sawflies were contained * two stomachs_ one of which held no less than 60 in the larval stage.,in,workers,holes,efforts
Of the yellow-billed *_ 109 stomachs (collected from May to October) were examined.,cuckoo,fault,short,will
They * 1_865 caterpillars_ 93 beetles_ 242 grasshoppers_ 37 sawflies_ 69 bugs_ 6 flies_ and 86 spiders.,contained,free,must,formerly
As in the case * the black-billed cuckoo_ most of the caterpillars belonged to hairy species and many of them were of large size.,of,person,illustration,amply
One stomach contained 250 American tent *; another 217 fall webworms.,caterpillars,kind,enabled,bobolinks
The beetles were distributed among several families_ all * or less harmful to agriculture.,more,where,fitted,it
In the * stomach which contained the tent caterpillars were 2 Colorado potato beetles; in another were 3 goldsmith beetles_ and remains of several other large beetles.,same,admiration,respect,peculiarly
Besides the ordinary grasshoppers were several katydids and * crickets.,tree,enabled,expedient,hawk
The sawflies were in the larval stage_ in which * resemble caterpillars so closely that they are commonly called false caterpillars by entomologists.,they,wasps,first,golden
The bugs consisted of stinkbugs and cicadas_ or dog-day harvest flies_ with the single exception of one wheel bug_ * was the only useful insect eaten.,which,day,eat,able
No bird is better known * country residents than the bobwhite (see illustration on title-page).,to,near,digestion,ears
The bird’s * calls the year round form part of the most pleasant associations of country life_ and its neat form and harmonious coloration_ and especially its confiding habits_ make it a general favorite.,cheery,hence,wholly,female
Any bushy fence row serves as a retreat for its nest_ or for winter *_ and weed-covered fields are its favorite feeding places.,shelter,snowbird,though,than
Weed seeds form more than half the total food * include those of all the worst weed pests of the farm.,and,treated,literally,already
Among them may be mentioned crab_ *_ witch_ and foxtail grasses_ sheep sorrel_ smartweed_ bindweed_ lamb’s-quarters_ pigweeds_ corn cockle_ chickweed_ charlock_ partridge pea_ beggar lice_ nail grass_ rib grass_ ragweed_ and Spanish needles.,cockspur,crickets,majority,acquire
Acorns_ beechnuts_ chestnuts_ and pine seeds make up about 2.5 per cent of the food_ and wild fruit about 10 per cent The fruits include berries of palmetto_ smilax_ wax myrtle_ mulberry_ *_ blackberries and raspberries_ rose haws_ cherry_ sumac_ grapes_ sour gum_ blueberries_ honeysuckle_ partridgeberry_ and a number of others.,sassafras,confined,evening,however
The bobwhite feeds to a slight extent upon buds and leaves_ including * of yellow and red sorrel_ cinquefoil_ and clover.,those,rods,flew,blackbill
Although most of the grain and seed crops grown upon the farm are represented in bobwhite’s dietary_ no significant damage * be attributed to the bird.,can,holes,wellmarked,to
Animal food_ chiefly insects_ composed nearly a * of the bird’s subsistence.,sixth,domesticus,earliest,seemed
From June * August_ inclusive_ when insects are most numerous_ their proportion in the food is about 36 per cent.,to,prairie,friends,fastened
The * of insect food is great and includes a number of the most destructive agricultural pests.,variety,might,reveal,benefit
Among them may be mentioned the Colorado potato *_ 12-spotted cucumber beetle_ bean leaf beetle_ squash ladybird_ wire-worms.,beetle,lodgings,eat,adjacent
May beetles_ corn billbugs_ clover-leaf weevil_ army worm_ boilworm_ *_ and chinch bug.,cutworms,stand,else,spring
The food habits of the bobwhite undoubtedly are * and the bird should be maintained in numbers on every farm.,beneficial,forced,prevalent,illustrations
This is not to say that all shooting should * prohibited_ for the bird is very prolific.,be,inhabits,slough,its
But its numbers should not be * below what the available nesting sites and range will support.,reduced,jumping,probably,never
On the other hand the policy * absolute protection recently adopted by one of the States is not called for by strictly economic considerations.,of,wherever,cultivation,wireworms
